Timestamp,Pet ID,Latitude,Longitude,Environmental Temperature (°C),Step Count,Heart Rate (BPM),Body Temperature (°C),Respiratory Rate (breaths/min),Stress Level,,,
02-11-2024 04:39,DOG001,28.59708372,77.19135828,29.93752646,13,85,38.48756638,23,4,,,
02-11-2024 04:40,DOG001,28.6139,77.209,34.23547334,0,96,39.41148728,26,3,,,
02-11-2024 04:41,DOG001,28.60992154,77.20892651,32.19206517,20,93,37.79559017,18,5,,,
02-11-2024 04:42,DOG001,28.61317128,77.23870577,20.05075747,10,75,38.06107302,19,2,,,
02-11-2024 04:43,DOG001,28.6139,77.209,20.22651615,0,109,39.49779153,25,1,,,
02-11-2024 04:44,DOG001,28.63353031,77.18693767,20.58272262,5,91,37.54958992,28,3,,,
02-11-2024 04:45,DOG001,28.6139,77.209,27.50392424,0,91,38.44738251,23,4,,,
02-11-2024 04:46,DOG001,28.6139,77.209,34.84944028,0,82,38.72626551,20,1,,,
02-11-2024 04:47,DOG001,28.63686236,77.18058971,29.76524512,7,93,38.8577604,28,5,,,
02-11-2024 04:48,DOG001,28.6372753,77.18939216,24.11279276,19,93,38.0771641,26,1,,,
02-11-2024 04:49,DOG001,28.6139,77.209,23.74380046,0,88,37.84737169,23,1,,,
02-11-2024 04:50,DOG001,28.6139,77.209,33.88100256,0,105,38.5607478,29,3,,,
02-11-2024 04:51,DOG001,28.62429135,77.18788225,24.69360351,1,106,38.48949409,30,5,,,
02-11-2024 04:52,DOG001,28.59032973,77.18691901,22.60112234,19,108,38.5346917,24,2,,,
02-11-2024 04:53,DOG001,28.6139,77.209,33.01111379,0,90,38.71880268,30,1,,,
02-11-2024 04:54,DOG001,28.61212399,77.19691657,24.50235264,4,77,37.7108352,27,2,,,
02-11-2024 04:55,DOG001,28.61611016,77.22744703,33.68115615,5,96,38.47500749,25,5,,,
02-11-2024 04:56,DOG001,28.58835582,77.23590824,29.98326866,13,112,38.33423029,20,5,,,
02-11-2024 04:57,DOG001,28.6139,77.209,26.97035891,0,107,38.49502988,28,3,,,
02-11-2024 04:58,DOG001,28.6004201,77.20946883,28.36112409,14,92,38.07710197,26,3,,,
02-11-2024 04:59,DOG001,28.62275404,77.21500445,21.10699047,19,105,38.47655198,27,5,,,
02-11-2024 05:00,DOG001,28.6139,77.209,34.36641798,0,64,38.77967304,30,4,,,
02-11-2024 05:01,DOG001,28.61550649,77.19927052,27.49417463,1,62,39.43184692,26,4,,,
02-11-2024 05:02,DOG001,28.60307582,77.23348747,32.77280689,5,86,39.24452478,21,5,,,
02-11-2024 05:03,DOG001,28.6139,77.209,21.35551076,0,93,38.23003193,28,5,,,
02-11-2024 05:04,DOG001,28.6139,77.209,25.24313765,0,64,37.73657134,27,5,,,
02-11-2024 05:05,DOG001,28.6139,77.209,31.28937721,0,73,37.99392929,24,5,,,
02-11-2024 05:06,DOG001,28.6125548,77.18571188,28.31603986,14,98,38.17838212,20,5,,,
02-11-2024 05:07,DOG001,28.6139,77.209,22.19593809,0,111,39.41298533,22,1,,,
02-11-2024 05:08,DOG001,28.6139,77.209,23.64350666,0,78,38.74307097,19,4,,,
02-11-2024 05:09,DOG001,28.6139,77.209,29.35184201,0,66,38.07383751,23,1,,,
02-11-2024 05:10,DOG001,28.6139,77.209,30.27364716,0,110,38.58324583,28,5,,,
02-11-2024 05:11,DOG001,28.61360778,77.23138804,26.68285843,8,65,37.99133855,18,4,,,
02-11-2024 05:12,DOG001,28.63024821,77.21785352,34.43541406,18,117,37.54689923,24,4,,,
02-11-2024 05:13,DOG001,28.60712988,77.21698232,33.65516306,3,72,38.32366158,23,5,,,
02-11-2024 05:14,DOG001,28.6139,77.209,20.77932175,0,95,38.14640642,26,1,,,
02-11-2024 05:15,DOG001,28.62945677,77.20024081,31.91630819,11,115,38.08586506,19,3,,,
02-11-2024 05:16,DOG001,28.6139,77.209,22.90566673,0,102,37.75894246,19,1,,,
02-11-2024 05:17,DOG001,28.6139,77.209,22.15680641,0,117,39.14513504,27,3,,,
02-11-2024 05:18,DOG001,28.6139,77.209,34.24128999,0,107,37.89015924,19,1,,,
02-11-2024 05:19,DOG001,28.6139,77.209,24.71967286,0,112,38.05399982,18,3,,,
02-11-2024 05:20,DOG001,28.59651349,77.23377488,33.68207943,3,105,38.59158001,24,2,,,
02-11-2024 05:21,DOG001,28.62078935,77.21210486,20.18628334,16,77,39.30371613,28,3,,,
02-11-2024 05:22,DOG001,28.61702051,77.2240283,26.45422951,19,77,38.5556258,24,1,,,
02-11-2024 05:23,DOG001,28.62802105,77.19289458,21.80497837,20,109,38.81816031,26,3,,,
02-11-2024 05:24,DOG001,28.59595275,77.18265769,27.39363708,10,105,37.99518039,25,5,,,
02-11-2024 05:25,DOG001,28.63895998,77.22579475,30.0489912,18,119,39.1650831,22,5,,,
02-11-2024 05:26,DOG001,28.63751228,77.18118982,29.73975512,18,89,37.99952956,21,5,,,
02-11-2024 05:27,DOG001,28.6139,77.209,23.51897892,0,117,39.19030006,22,2,,,
02-11-2024 05:28,DOG001,28.6139,77.209,34.4478783,0,81,39.00132249,23,2,,,
02-11-2024 05:29,DOG001,28.60024863,77.20623282,30.14370083,5,95,38.69198393,18,3,,,
02-11-2024 05:30,DOG001,28.6139,77.209,33.35236003,0,83,38.75140549,24,5,,,
02-11-2024 05:31,DOG001,28.62300215,77.21425311,26.00320999,7,96,39.10119809,30,5,,,
02-11-2024 05:32,DOG001,28.59710893,77.23166682,31.33754567,17,68,37.52928933,20,5,,,
02-11-2024 05:33,DOG001,28.63850955,77.22487802,21.39616155,5,101,37.73809826,21,4,,,
02-11-2024 05:34,DOG001,28.63173952,77.21610403,29.0148676,14,80,37.57894736,23,4,,,
02-11-2024 05:35,DOG001,28.63740273,77.23537901,22.54925266,2,79,37.74433087,25,2,,,
02-11-2024 05:36,DOG001,28.6139,77.209,34.02979824,0,86,39.07260972,20,4,,,
02-11-2024 05:37,DOG001,28.6139,77.209,27.62045522,0,76,39.07974249,25,5,,,
02-11-2024 05:38,DOG001,28.5990435,77.23378335,21.2029176,4,68,37.79004642,28,5,,,
02-11-2024 05:39,DOG001,28.6139,77.209,21.041646,0,62,38.46071339,18,1,,,
02-11-2024 05:40,DOG001,28.63358133,77.20093151,24.62492652,12,78,38.28728481,24,1,,,
02-11-2024 05:41,DOG001,28.6139,77.209,28.69672688,0,98,39.02501689,30,4,,,
02-11-2024 05:42,DOG001,28.6139,77.209,32.79948593,0,106,38.39129451,18,2,,,
02-11-2024 05:43,DOG001,28.58958271,77.22846449,26.7896458,10,97,38.60332862,30,2,,,
02-11-2024 05:44,DOG001,28.62155193,77.20776816,29.42952796,11,96,37.64477038,28,4,,,
02-11-2024 05:45,DOG001,28.62609899,77.18617433,23.88456813,1,75,37.77520253,28,4,,,
02-11-2024 05:46,DOG001,28.6139,77.209,24.23069973,0,86,38.65805805,19,2,,,
02-11-2024 05:47,DOG001,28.64056023,77.18015642,31.39531161,16,76,39.30692542,21,1,,,
02-11-2024 05:48,DOG001,28.6139,77.209,22.37585591,0,77,39.41117695,27,4,,,
02-11-2024 05:49,DOG001,28.63619586,77.1859792,20.94270857,7,88,39.09865004,24,4,,,
02-11-2024 05:50,DOG001,28.6139,77.209,25.95754238,0,96,37.73883487,29,1,,,
02-11-2024 05:51,DOG001,28.6139,77.209,28.59606412,0,90,38.69658502,30,1,,,
02-11-2024 05:52,DOG001,28.60700867,77.22812034,30.26741405,11,102,39.1627503,22,3,,,
02-11-2024 05:53,DOG001,28.6139,77.209,24.35310488,0,91,38.16531358,23,2,,,
02-11-2024 05:54,DOG001,28.58770864,77.18849124,21.51032677,20,91,39.16745676,22,3,,,
02-11-2024 05:55,DOG001,28.62486935,77.2298038,33.15601793,15,106,38.00668013,19,5,,,
02-11-2024 05:56,DOG001,28.587206,77.21087326,21.40036611,10,99,39.20960429,26,4,,,
02-11-2024 05:57,DOG001,28.6139,77.209,26.06902842,0,101,37.50836448,23,5,,,
02-11-2024 05:58,DOG001,28.64049351,77.20567769,31.58978799,0,79,38.80200701,25,2,,,
02-11-2024 05:59,DOG001,28.5953042,77.18166421,20.74507531,4,113,38.41685535,24,5,,,
02-11-2024 06:00,DOG001,28.62874696,77.1998589,30.28142859,6,83,38.28008172,22,3,,,
02-11-2024 06:01,DOG001,28.60695949,77.20020272,34.69306459,2,60,38.37159164,19,1,,,
02-11-2024 06:02,DOG001,28.6139,77.209,22.51527658,0,107,38.41628852,29,5,,,
02-11-2024 06:03,DOG001,28.6139,77.209,27.5845979,0,100,38.54784014,28,5,,,
02-11-2024 06:04,DOG001,28.6139,77.209,28.10032744,0,120,38.42062421,18,3,,,
02-11-2024 06:05,DOG001,28.6139,77.209,28.37962696,0,74,39.28503428,29,4,,,
02-11-2024 06:06,DOG001,28.61418414,77.20477764,23.98774173,20,65,39.20772342,18,4,,,
02-11-2024 06:07,DOG001,28.62688485,77.22904894,25.6007046,16,80,38.92352531,18,1,,,
02-11-2024 06:08,DOG001,28.6139,77.209,34.03080187,0,60,38.91171641,21,3,,,
02-11-2024 06:09,DOG001,28.6139,77.209,28.38397829,0,79,38.23786904,24,2,,,
02-11-2024 06:10,DOG001,28.6139,77.209,32.37796211,0,68,38.04981642,27,5,,,
02-11-2024 06:11,DOG001,28.6139,77.209,32.06563891,0,65,38.7850012,24,5,,,
02-11-2024 06:12,DOG001,28.6139,77.209,29.84052841,0,116,39.41335851,28,5,,,
02-11-2024 06:13,DOG001,28.63756384,77.21886541,20.49314444,16,75,39.04875235,24,2,,,
02-11-2024 06:14,DOG001,28.58834805,77.23282491,32.80600479,12,72,37.54831526,27,2,,,
02-11-2024 06:15,DOG001,28.6139,77.209,29.48122886,0,114,39.47234007,20,3,,,
02-11-2024 06:16,DOG001,28.62506048,77.19954279,27.28213934,7,120,38.21816175,18,5,,,
02-11-2024 06:17,DOG001,28.61602995,77.22807679,27.43002316,1,73,38.35387147,18,3,,,
02-11-2024 06:18,DOG001,28.59264917,77.21516645,33.67513121,14,104,39.15689839,23,2,,,
02-11-2024 06:19,DOG001,28.63304062,77.23487587,32.55360164,3,118,38.5098437,18,1,,,
02-11-2024 06:20,DOG001,28.59318546,77.20991853,27.86486092,14,119,38.84587709,30,4,,,
02-11-2024 06:21,DOG001,28.60056291,77.19717475,29.16863667,13,92,38.45210222,23,4,,,
02-11-2024 06:22,DOG001,28.6139,77.209,23.07118983,0,82,37.71303652,28,3,,,
02-11-2024 06:23,DOG001,28.6139,77.209,24.89132853,0,88,37.96526862,30,3,,,
02-11-2024 06:24,DOG001,28.60106145,77.23693971,23.72583933,13,68,39.10101377,22,4,,,
02-11-2024 06:25,DOG001,28.64061289,77.23039607,24.53523639,20,119,37.54009961,23,5,,,
02-11-2024 06:26,DOG001,28.63535228,77.21401573,34.11766277,18,117,38.82623574,25,5,,,
02-11-2024 06:27,DOG001,28.6139,77.209,24.53883809,0,102,39.3958291,29,3,,,
02-11-2024 06:28,DOG001,28.61852906,77.2324105,33.27636674,6,78,38.66551795,24,5,,,
02-11-2024 06:29,DOG001,28.60270351,77.18121367,21.61722465,13,120,38.28431645,18,2,,,
02-11-2024 06:30,DOG001,28.6139,77.209,32.84914237,0,106,38.07118979,28,2,,,
02-11-2024 06:31,DOG001,28.6222527,77.1945344,27.15647658,11,103,38.16594212,29,5,,,
02-11-2024 06:32,DOG001,28.6139,77.209,24.9109341,0,101,39.33004636,29,5,,,
02-11-2024 06:33,DOG001,28.6139,77.209,31.00700323,0,92,38.36680354,27,3,,,
02-11-2024 06:34,DOG001,28.6139,77.209,26.35019891,0,86,38.59997441,24,2,,,
02-11-2024 06:35,DOG001,28.6139,77.209,30.05386809,0,82,37.92264118,29,4,,,
02-11-2024 06:36,DOG001,28.6139,77.209,31.40005778,0,103,39.38660381,21,4,,,
02-11-2024 06:37,DOG001,28.6139,77.209,34.15128374,0,64,38.74341549,24,4,,,
02-11-2024 06:38,DOG001,28.63296456,77.18129368,29.00719529,4,85,38.07216821,27,2,,,
02-11-2024 06:39,DOG001,28.62944724,77.22483987,27.77203877,0,104,37.61236931,23,1,,,
02-11-2024 06:40,DOG001,28.6139,77.209,29.18882731,0,113,39.21158474,19,4,,,
02-11-2024 06:41,DOG001,28.6139,77.209,34.66740919,0,102,37.78549218,25,2,,,
02-11-2024 06:42,DOG001,28.6139,77.209,29.01613886,0,74,37.68647945,29,5,,,
02-11-2024 06:43,DOG001,28.5957876,77.21167295,27.62243122,4,74,38.6377204,27,3,,,
02-11-2024 06:44,DOG001,28.6139,77.209,26.8106424,0,99,39.00584368,22,2,,,
02-11-2024 06:45,DOG001,28.62773147,77.18784877,27.09933649,7,63,38.72409248,30,1,,,
02-11-2024 06:46,DOG001,28.6139,77.209,25.31552413,0,95,39.15866093,25,2,,,
02-11-2024 06:47,DOG001,28.6139,77.209,28.35979669,0,83,38.71746245,18,4,,,
02-11-2024 06:48,DOG001,28.6139,77.209,28.63267377,0,75,38.45122927,29,1,,,
02-11-2024 06:49,DOG001,28.60107505,77.21999479,31.12444203,20,69,39.17914995,18,4,,,
02-11-2024 06:50,DOG001,28.6139,77.209,34.29372121,0,99,38.59180717,23,2,,,
02-11-2024 06:51,DOG001,28.6139,77.209,34.70564221,0,87,38.62792213,18,4,,,
02-11-2024 06:52,DOG001,28.6139,77.209,26.11241825,0,98,38.1023036,28,5,,,
02-11-2024 06:53,DOG001,28.6000887,77.20228733,25.10110415,9,116,38.92027718,18,2,,,
02-11-2024 06:54,DOG001,28.60840021,77.2318797,31.7324629,16,107,38.27433182,20,3,,,
02-11-2024 06:55,DOG001,28.6334367,77.18561561,21.29414835,16,78,37.80413895,19,4,,,
02-11-2024 06:56,DOG001,28.6139,77.209,20.46880762,0,85,38.11664671,27,4,,,
02-11-2024 06:57,DOG001,28.6139,77.209,32.5546901,0,119,39.15620735,21,3,,,
02-11-2024 06:58,DOG001,28.62740253,77.1826085,27.7414557,9,84,37.96145483,29,2,,,
02-11-2024 06:59,DOG001,28.6139,77.209,26.75368031,0,85,37.73231435,29,1,,,
02-11-2024 07:00,DOG001,28.60064261,77.2152745,26.02060329,5,110,38.87249899,23,1,,,
02-11-2024 07:01,DOG001,28.6139,77.209,34.07954527,0,101,39.49291311,21,5,,,
02-11-2024 07:02,DOG001,28.61564212,77.21663335,23.75080512,1,95,38.2729201,18,1,,,
02-11-2024 07:03,DOG001,28.63040204,77.19498259,25.97414307,1,114,37.93324694,26,2,,,
02-11-2024 07:04,DOG001,28.6139,77.209,21.19795401,0,87,38.42945316,18,2,,,
02-11-2024 07:05,DOG001,28.6139,77.209,21.43069131,0,71,38.69531054,21,5,,,
02-11-2024 07:06,DOG001,28.6139,77.209,34.45403844,0,66,38.62443031,22,3,,,
02-11-2024 07:07,DOG001,28.61799023,77.23109933,21.59368946,5,120,37.9336803,29,3,,,
02-11-2024 07:08,DOG001,28.60295793,77.21578212,28.55347521,5,86,37.81804444,25,3,,,
02-11-2024 07:09,DOG001,28.6139,77.209,30.73103283,0,64,37.597296,27,5,,,
02-11-2024 07:10,DOG001,28.62868155,77.18895252,25.78541645,20,90,37.96856629,23,4,,,
02-11-2024 07:11,DOG001,28.6139,77.209,32.56185102,0,66,39.31677884,28,4,,,
02-11-2024 07:12,DOG001,28.63093289,77.22745813,27.47489646,10,118,37.95178343,29,3,,,
02-11-2024 07:13,DOG001,28.6139,77.209,30.07001642,0,105,38.17986082,21,5,,,
02-11-2024 07:14,DOG001,28.61379461,77.19267389,27.13527988,10,102,38.28368352,27,3,,,
02-11-2024 07:15,DOG001,28.60156485,77.20843125,20.96364549,17,94,37.82630756,27,2,,,
02-11-2024 07:16,DOG001,28.6139,77.209,32.77472147,0,70,39.40173801,29,3,,,
02-11-2024 07:17,DOG001,28.6139,77.209,26.47050442,0,78,37.73673361,22,2,,,
02-11-2024 07:18,DOG001,28.59658334,77.22305093,34.86627069,8,69,38.21286898,21,3,,,
02-11-2024 07:19,DOG001,28.59062372,77.1888398,27.68537597,19,77,38.09179868,24,1,,,
02-11-2024 07:20,DOG001,28.6139,77.209,25.49558789,0,82,38.11708098,28,1,,,
02-11-2024 07:21,DOG001,28.62666727,77.23003227,25.65916031,19,64,38.27171641,18,3,,,
02-11-2024 07:22,DOG001,28.6139,77.209,34.780998,0,104,38.34087737,28,5,,,
02-11-2024 07:23,DOG001,28.63715547,77.18063142,24.38054357,15,74,39.35352679,30,1,,,
02-11-2024 07:24,DOG001,28.6139,77.209,28.79758922,0,62,39.25259596,18,3,,,
02-11-2024 07:25,DOG001,28.6139,77.209,22.42812026,0,110,38.64839696,28,3,,,
02-11-2024 07:26,DOG001,28.6139,77.209,33.36027483,0,61,39.05847427,22,2,,,
02-11-2024 07:27,DOG001,28.6139,77.209,27.20879781,0,67,37.73379376,23,5,,,
02-11-2024 07:28,DOG001,28.6139,77.209,29.58440164,0,109,38.76104476,26,5,,,
02-11-2024 07:29,DOG001,28.6139,77.209,22.27729095,0,103,37.57966719,19,5,,,
02-11-2024 07:30,DOG001,28.6401749,77.18887426,22.59996963,18,103,38.1014816,26,5,,,
02-11-2024 07:31,DOG001,28.59182777,77.17943277,33.21501773,1,87,37.89407352,19,2,,,
02-11-2024 07:32,DOG001,28.6139,77.209,25.73653728,0,73,38.21070382,26,3,,,
02-11-2024 07:33,DOG001,28.62933851,77.18284847,26.85685861,14,74,38.25403518,23,1,,,
02-11-2024 07:34,DOG001,28.6139,77.209,25.17826363,0,109,39.48324471,22,2,,,
02-11-2024 07:35,DOG001,28.59217816,77.19864143,31.07614647,17,119,37.88215689,24,5,,,
02-11-2024 07:36,DOG001,28.6139,77.209,24.9224035,0,95,37.91120486,26,4,,,
02-11-2024 07:37,DOG001,28.62180818,77.22530202,28.07319389,2,120,38.1323919,20,5,,,
02-11-2024 07:38,DOG001,28.6139,77.209,25.8339541,0,104,39.06745933,18,5,,,
02-11-2024 07:39,DOG001,28.63117545,77.21376732,29.50658784,8,100,38.34932384,21,2,,,
02-11-2024 07:40,DOG001,28.63827883,77.20772851,25.53029303,19,89,38.38726864,18,4,,,
02-11-2024 07:41,DOG001,28.5877121,77.21091719,34.10504449,17,106,37.74848226,18,5,,,
02-11-2024 07:42,DOG001,28.60972564,77.19984948,23.13962973,20,79,39.16531369,30,2,,,
02-11-2024 07:43,DOG001,28.6139,77.209,29.25536214,0,100,37.97914402,26,5,,,
02-11-2024 07:44,DOG001,28.59287114,77.22971519,20.04390135,20,61,39.23473691,19,5,,,
02-11-2024 07:45,DOG001,28.597546,77.19089786,32.17121568,13,76,38.78270877,19,5,,,
02-11-2024 07:46,DOG001,28.61813364,77.21365238,23.46022076,12,91,38.09356692,22,3,,,
02-11-2024 07:47,DOG001,28.62949251,77.199588,21.65339544,15,107,39.27079444,26,2,,,
02-11-2024 07:48,DOG001,28.63565925,77.18448628,26.26816022,5,83,37.67230816,26,3,,,
02-11-2024 07:49,DOG001,28.6139,77.209,25.32851688,0,103,38.83915998,18,3,,,
02-11-2024 07:50,DOG001,28.63414899,77.20434451,22.16923708,20,102,39.03343291,24,3,,,
02-11-2024 07:51,DOG001,28.62903652,77.20899473,27.44658947,10,120,37.74939074,20,5,,,
02-11-2024 07:52,DOG001,28.6139,77.209,23.51275801,0,118,38.49548428,20,1,,,
02-11-2024 07:53,DOG001,28.62414343,77.20819446,26.88692142,11,105,38.76756027,24,1,,,
02-11-2024 07:54,DOG001,28.6139,77.209,24.0601293,0,66,38.65492535,26,4,,,
02-11-2024 07:55,DOG001,28.63486191,77.21628396,26.19468304,18,84,39.33288209,22,4,,,
02-11-2024 07:56,DOG001,28.6139,77.209,23.6317192,0,62,38.38287187,27,3,,,
02-11-2024 07:57,DOG001,28.6139,77.209,29.60401348,0,108,39.21010149,26,2,,,
02-11-2024 07:58,DOG001,28.6139,77.209,26.18553839,0,64,37.91345801,29,5,,,
02-11-2024 07:59,DOG001,28.6139,77.209,20.3669737,0,79,37.75937604,30,5,,,
02-11-2024 08:00,DOG001,28.6139,77.209,33.68875354,0,72,38.18106604,24,3,,,
02-11-2024 08:01,DOG001,28.6139,77.209,25.14879656,0,103,38.36816265,23,1,,,
02-11-2024 08:02,DOG001,28.6139,77.209,21.91876469,0,74,39.46591497,24,5,,,
02-11-2024 08:03,DOG001,28.59008472,77.23586941,34.40223392,2,83,38.6141845,24,5,,,
02-11-2024 08:04,DOG001,28.62641648,77.23265713,34.20199802,10,65,37.5461987,28,4,,,
02-11-2024 08:05,DOG001,28.63736277,77.19044346,28.73933451,16,96,39.27095046,28,4,,,
02-11-2024 08:06,DOG001,28.6139,77.209,21.48221634,0,94,38.57438908,29,3,,,
02-11-2024 08:07,DOG001,28.63382089,77.1804723,22.17602455,13,109,38.94234809,26,3,,,
02-11-2024 08:08,DOG001,28.6139,77.209,23.45618605,0,76,37.60741966,20,1,,,
02-11-2024 08:09,DOG001,28.6139,77.209,32.71162199,0,66,39.45119498,27,5,,,
02-11-2024 08:10,DOG001,28.6139,77.209,32.16792571,0,79,39.1627425,23,1,,,
02-11-2024 08:11,DOG001,28.59729456,77.18603143,21.96892844,19,77,37.86438959,24,1,,,
02-11-2024 08:12,DOG001,28.6139,77.209,22.90013607,0,70,38.14632344,30,5,,,
02-11-2024 08:13,DOG001,28.59019073,77.19457489,22.60188792,12,118,38.59340468,23,2,,,
02-11-2024 08:14,DOG001,28.6139,77.209,28.78321948,0,112,38.86911585,24,4,,,
02-11-2024 08:15,DOG001,28.59077053,77.18571327,26.41933467,0,63,38.07722615,26,1,,,
02-11-2024 08:16,DOG001,28.6139,77.209,25.85065839,0,100,38.97131308,18,3,,,
02-11-2024 08:17,DOG001,28.62493725,77.22933146,21.91496502,2,118,38.51509244,26,4,,,
02-11-2024 08:18,DOG001,28.6139,77.209,31.07671478,0,99,38.31607038,23,1,,,
02-11-2024 08:19,DOG001,28.59831352,77.19085701,22.8393623,6,106,38.76225907,28,1,,,
02-11-2024 00:00,DOG002,28.5273,77.1389,31.80291721,0,79,39.36874034,29,5,,,
02-11-2024 00:01,DOG002,28.5273,77.1389,33.7741619,0,103,38.62253933,30,4,,,
02-11-2024 00:02,DOG002,28.50544161,77.13354615,24.43562304,0,82,38.11754868,22,5,,,
02-11-2024 00:03,DOG002,28.55370083,77.12434766,22.47751145,15,63,38.80998133,25,4,,,
02-11-2024 00:04,DOG002,28.50809155,77.15216796,21.81583322,14,116,38.22820889,27,2,,,
02-11-2024 00:05,DOG002,28.5273,77.1389,31.90113658,0,90,39.1463701,19,3,,,
02-11-2024 00:06,DOG002,28.5311308,77.15409412,32.84015429,13,99,38.90150618,18,3,,,
02-11-2024 00:07,DOG002,28.5092319,77.16475037,30.16814078,2,89,38.58309806,23,1,,,
02-11-2024 00:08,DOG002,28.5273,77.1389,23.57272509,0,66,37.57455641,30,2,,,
02-11-2024 00:09,DOG002,28.5273,77.1389,20.83561363,0,89,37.94362973,28,4,,,
02-11-2024 00:10,DOG002,28.5273,77.1389,31.63918607,0,75,38.97519277,27,2,,,
02-11-2024 00:11,DOG002,28.5273,77.1389,31.55095126,0,119,39.3528187,21,3,,,
02-11-2024 00:12,DOG002,28.50833097,77.11528481,20.68605952,11,101,39.41737121,19,5,,,
02-11-2024 00:13,DOG002,28.5273,77.1389,20.11438561,0,106,38.99500772,28,4,,,
02-11-2024 00:14,DOG002,28.5273,77.1389,22.75982435,0,63,38.49785051,22,5,,,
02-11-2024 00:15,DOG002,28.53062233,77.11346863,22.66233692,19,70,38.70616223,30,1,,,
02-11-2024 00:16,DOG002,28.52676808,77.11755311,33.11236224,18,117,38.51123565,30,4,,,
02-11-2024 00:17,DOG002,28.50727646,77.11457123,28.92366044,5,79,38.45798201,18,2,,,
02-11-2024 00:18,DOG002,28.51065677,77.16811388,25.5820216,17,118,38.3156891,27,1,,,
02-11-2024 00:19,DOG002,28.5273,77.1389,27.05664069,0,77,38.8765123,21,5,,,
02-11-2024 00:20,DOG002,28.51170341,77.15540052,26.23768984,5,61,38.24779007,24,4,,,
02-11-2024 00:21,DOG002,28.53210557,77.14595475,27.96702357,12,68,39.10719293,27,5,,,
02-11-2024 00:22,DOG002,28.5273,77.1389,25.61376339,0,62,37.55338133,18,2,,,
02-11-2024 00:23,DOG002,28.5273,77.1389,28.44017349,0,102,38.26968421,21,1,,,
02-11-2024 00:24,DOG002,28.5273,77.1389,27.60418231,0,115,37.71086694,21,5,,,
02-11-2024 00:25,DOG002,28.55338746,77.12920347,32.87381051,7,79,38.60701516,29,1,,,
02-11-2024 00:26,DOG002,28.55036676,77.14664509,21.02275376,17,64,39.0927371,22,5,,,
02-11-2024 00:27,DOG002,28.5273,77.1389,20.59494631,0,66,38.29574038,26,4,,,
02-11-2024 00:28,DOG002,28.54526055,77.13345386,32.79724352,9,61,38.94599996,19,2,,,
02-11-2024 00:29,DOG002,28.5108703,77.15636763,23.38031745,4,115,39.21809696,30,5,,,
02-11-2024 00:30,DOG002,28.5273,77.1389,24.46712556,0,62,39.3055312,28,3,,,
02-11-2024 00:31,DOG002,28.54226442,77.15676251,28.09030523,18,68,38.47644022,24,3,,,
02-11-2024 00:32,DOG002,28.51471182,77.13435765,34.54909986,17,119,38.06742413,29,1,,,
02-11-2024 00:33,DOG002,28.5454075,77.15219556,27.96802675,2,101,38.66623803,27,3,,,
02-11-2024 00:34,DOG002,28.50352484,77.11276207,34.79462291,4,85,38.65741771,22,1,,,
02-11-2024 00:35,DOG002,28.5273,77.1389,25.26119907,0,110,38.79122143,28,5,,,
02-11-2024 00:36,DOG002,28.53000798,77.13891258,27.14191209,0,78,38.83027145,30,5,,,
02-11-2024 00:37,DOG002,28.55221998,77.14126673,30.03231899,10,103,38.91881434,30,5,,,
02-11-2024 00:38,DOG002,28.5273,77.1389,25.26206574,0,68,39.26550812,29,3,,,
02-11-2024 00:39,DOG002,28.5273,77.1389,21.25762506,0,83,38.54880164,29,4,,,
02-11-2024 00:40,DOG002,28.5273,77.1389,25.16933336,0,75,38.57273559,27,2,,,
02-11-2024 00:41,DOG002,28.51534725,77.1449235,22.97702728,13,64,38.22490487,18,2,,,
02-11-2024 00:42,DOG002,28.53015076,77.15834801,20.12763054,2,106,39.22479128,30,2,,,
02-11-2024 00:43,DOG002,28.55401806,77.16693197,21.54378836,6,95,39.152603,22,4,,,
02-11-2024 00:44,DOG002,28.5273,77.1389,32.27627346,0,106,39.37324769,23,4,,,
02-11-2024 00:45,DOG002,28.5273,77.1389,23.85119492,0,99,39.03488964,27,4,,,
02-11-2024 00:46,DOG002,28.53705305,77.12459369,30.93105856,5,96,38.98023521,22,3,,,
